,IsLuxury,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
3883,1,1457.83,3,4,202.86,11.67,10,16.68,0.72,98.59,6
1862,1,862.05,1,4,869.53,39.39,9,29.08,24.69,96.17,3
6333,0,550.0,1,3,418.08,31.09,8,18.03,19.54,94.79,5
6613,0,960.93,2,2,324.38,39.09,5,9.77,19.44,93.71,2
2857,1,594.02,2,3,673.19,31.53,5,71.99,6.3,93.7,4
6037,0,550.0,1,1,867.01,40.43,5,51.71,34.98,84.17,3
2522,0,550.0,2,2,307.65,7.86,6,77.08,10.05,97.98,5
380,0,851.29,1,5,522.92,9.66,9,3.66,34.27,96.71,7
6633,1,1569.27,4,4,418.54,25.32,10,87.5,1.82,89.97,4
606,1,1011.04,4,4,409.82,21.48,10,12.28,9.58,99.9,10
3610,0,976.06,2,2,692.25,10.8,6,8.45,13.46,99.9,3
522,0,949.31,1,2,221.81,27.26,5,16.8,22.9,92.95,4
4311,1,550.0,2,3,755.12,24.7,6,70.46,13.89,95.6,4
1132,1,2130.05,1,2,839.07,26.12,3,49.11,30.91,99.48,4
1407,0,1553.08,1,3,90.12,18.7,4,30.81,37.79,91.21,4
4985,1,709.99,2,4,990.54,34.29,6,8.96,21.73,98.13,5
1736,1,1284.31,2,5,274.86,34.3,8,38.65,14.42,96.89,7
6500,1,1277.53,1,4,826.49,17.07,7,40.09,28.51,90.0,4
2826,0,728.28,1,2,502.84,61.14,7,36.32,24.5,83.88,2
3220,1,696.83,1,3,445.12,32.0,7,19.38,40.73,89.96,6
3447,1,1101.3,2,2,224.69,12.71,6,26.64,28.46,92.66,3
3927,0,550.0,3,3,769.96,46.43,6,20.05,12.85,86.24,4
6759,1,1061.82,3,4,430.98,16.42,10,20.78,1.4,90.93,7
3107,1,807.17,1,2,302.42,51.91,2,27.11,30.62,93.56,2
3868,1,1446.43,1,3,315.55,64.45,5,37.17,5.81,85.68,5
43,0,968.6,4,3,625.87,45.22,7,13.54,2.28,96.71,6
3591,1,1740.6,3,5,980.41,15.37,9,59.65,2.02,93.33,8
635,1,1448.19,3,3,959.64,24.53,10,45.9,4.28,91.38,6
1325,1,1193.45,2,3,14.21,6.1,6,31.69,13.43,99.9,4
889,0,1248.3,1,3,347.05,11.27,7,57.76,15.15,93.83,5
3372,1,1128.99,2,2,1206.43,54.51,6,53.32,1.18,93.7,6
4932,1,1743.48,2,3,530.95,15.05,10,5.49,16.15,99.06,7
1705,0,828.83,2,2,65.86,39.8,3,1.69,31.84,92.15,5
794,0,550.0,1,2,419.16,24.11,8,7.0,13.14,91.0,3
5312,0,1658.43,2,1,460.71,18.86,4,36.67,7.41,99.47,4
61,0,550.0,1,3,272.87,10.16,5,138.66,40.12,91.94,3
1773,0,617.59,1,3,781.71,26.94,7,28.55,6.02,94.12,6
1820,0,823.34,1,4,746.56,27.36,6,79.91,24.34,91.54,3
5391,1,1164.13,3,1,327.22,47.36,6,6.06,18.66,90.67,3
629,0,1008.1,2,2,764.26,21.14,3,86.49,35.36,92.08,4
1802,0,1723.02,2,3,399.63,15.1,7,89.55,6.6,89.72,5
3723,1,2263.12,3,4,696.47,32.5,10,43.52,16.54,95.26,8
6878,0,2061.01,2,3,609.15,6.65,8,45.32,18.95,89.56,6
5655,0,1200.2,2,2,486.72,1.67,6,66.8,0.78,91.67,3
4048,1,1259.23,4,5,741.42,12.62,8,1.9,4.64,97.29,6
3912,1,959.56,5,3,464.31,22.58,8,51.58,3.65,90.54,5
383,1,969.93,3,3,1056.2,10.58,6,6.45,12.24,97.84,4
4514,0,550.0,3,4,105.28,41.35,8,54.3,25.43,89.63,4
5263,0,828.57,1,3,56.21,12.18,9,16.03,4.13,94.45,6
856,1,1002.61,2,2,245.08,15.47,6,45.71,22.91,98.44,4
6048,1,808.49,3,4,1106.11,2.8,8,12.72,15.05,94.03,6
6343,0,759.0,3,3,175.26,17.94,3,94.97,25.87,97.11,1
5383,1,1348.09,2,5,826.76,6.09,7,15.98,21.92,91.93,7
578,1,550.0,4,3,337.9,60.47,10,69.62,16.41,91.81,4
2909,1,1411.68,3,4,607.98,0.74,9,39.58,28.64,88.41,6
3745,1,1303.24,2,3,989.25,25.71,9,30.85,17.25,96.24,5
1398,1,1214.59,2,3,250.64,27.82,7,81.17,27.23,95.28,7
3401,1,896.81,3,4,501.62,50.41,8,36.43,25.7,83.91,4
1922,0,1541.15,4,1,289.74,11.97,4,24.29,22.73,88.49,5
2624,0,1621.94,3,2,876.87,34.41,6,56.36,3.46,89.23,7
6894,1,891.51,3,5,198.59,1.57,8,51.09,27.83,97.3,4
6029,0,773.47,2,3,106.19,19.55,7,83.96,1.14,88.85,3
5166,1,1930.03,2,4,800.71,19.86,6,29.03,7.48,95.55,5
1263,0,550.0,3,2,468.29,7.65,6,92.63,20.29,91.38,7
3975,1,1228.89,2,4,811.54,2.67,10,64.24,1.72,99.9,8
5093,1,1209.54,4,4,773.02,12.29,9,28.92,16.46,86.93,6
91,0,550.0,1,3,1007.36,42.32,6,1.42,12.24,93.81,2
2224,1,550.0,3,2,122.72,17.74,8,55.1,26.0,92.37,6
5152,1,1118.55,2,4,416.48,20.32,9,69.87,24.46,98.71,6
3172,1,1681.9,2,4,455.82,40.26,8,36.77,20.5,95.97,8
158,0,550.0,2,4,80.0,62.86,5,36.86,8.79,89.06,3
1139,0,1239.61,3,4,318.27,35.62,8,4.33,6.75,99.04,6
5744,0,985.17,1,2,1033.66,40.12,5,51.07,3.45,92.75,3
6807,1,1554.05,3,2,609.36,40.46,7,78.22,8.38,99.9,7
4708,1,550.0,3,3,388.17,29.39,6,0.67,18.07,87.05,5
5268,1,1025.74,3,2,15.99,16.47,6,18.84,17.25,91.46,7
4027,1,1923.1,4,2,294.11,12.89,9,116.99,11.21,86.33,5
4772,1,1089.99,3,5,502.54,33.99,6,11.19,24.4,99.9,10
5086,1,1973.89,4,5,371.56,24.1,10,45.64,5.05,92.08,9
2008,0,918.86,1,1,555.33,15.57,6,60.72,37.6,93.33,1
2454,0,869.17,3,1,46.42,7.62,6,63.39,32.38,95.72,4
3741,1,992.95,3,3,867.92,42.08,6,76.79,8.92,97.96,1
3749,1,550.0,3,4,396.22,51.98,8,44.52,24.35,91.26,7
4552,0,1357.24,3,2,487.59,40.03,7,112.57,12.65,90.64,2
542,0,914.69,1,2,423.72,56.66,7,35.24,15.57,98.19,6
2662,0,550.0,1,4,345.76,28.49,10,22.6,32.8,84.97,4
6276,0,935.63,1,2,459.38,32.05,5,79.18,24.15,99.9,4
5555,0,802.52,1,4,631.97,24.02,10,17.9,44.87,99.9,3
2782,0,1139.91,1,2,256.02,20.86,7,106.9,29.96,93.6,5
3175,1,1754.53,1,4,273.92,19.18,8,33.38,20.8,94.7,7
1863,0,550.0,2,4,696.05,26.2,8,49.63,38.01,95.69,5
5673,0,550.0,1,4,786.11,52.07,8,13.61,14.76,86.81,3
6720,1,923.99,2,3,358.02,21.18,8,15.02,15.61,94.78,5
573,1,1720.27,2,3,575.18,52.25,5,85.34,29.53,94.79,3
4473,0,858.42,1,3,520.16,51.26,6,89.94,16.26,95.9,6
717,1,762.09,5,3,703.08,35.11,8,2.98,23.88,92.96,7
4024,0,583.67,1,3,287.68,31.95,6,52.72,10.59,87.44,3
5944,1,978.37,3,3,1137.92,9.61,6,21.03,28.79,91.3,4
5637,1,550.0,2,4,747.99,14.98,9,81.19,24.77,93.21,3
1853,1,734.98,3,4,757.53,24.24,5,33.47,10.43,92.73,6
1465,1,1545.27,1,4,456.73,35.74,7,34.96,39.69,99.9,4
110,0,1171.46,1,3,656.11,23.59,3,38.31,14.56,91.04,3
4537,1,755.25,5,2,450.26,34.74,7,0.12,33.8,90.38,2
4281,1,1131.08,3,2,127.93,27.75,9,92.66,6.26,88.79,4
4508,1,691.22,2,3,45.06,26.23,9,73.12,8.23,86.7,2
939,1,1204.2,2,3,264.73,38.88,7,21.36,12.5,85.12,5
263,0,550.0,2,4,129.04,31.96,6,21.36,11.46,94.35,6
6165,0,1332.75,1,2,786.04,31.09,3,61.18,17.57,89.22,6
2289,1,550.0,2,4,781.13,14.52,8,22.8,1.65,94.53,5
3388,0,1039.41,1,2,763.38,44.08,5,49.98,3.11,89.84,4
4700,1,1729.89,4,5,190.17,12.56,10,63.05,1.84,99.9,8
1341,0,1036.9,2,3,496.63,17.3,5,26.95,15.39,96.85,5
1336,1,982.87,2,3,495.4,17.54,8,56.15,34.62,98.12,6
1605,0,891.48,1,1,452.06,14.33,6,37.03,11.9,92.89,7
1504,1,1627.28,4,3,681.23,6.11,8,27.34,22.61,99.9,7
3525,1,550.0,3,5,531.24,51.66,9,54.05,22.17,94.94,5
1684,0,711.33,2,2,571.29,66.96,5,5.4,0.52,88.44,5
1917,1,1219.26,3,5,349.82,22.94,6,6.46,3.39,93.86,5
5974,0,2248.84,4,5,893.01,21.06,10,9.61,13.65,94.35,8
865,0,754.91,1,2,619.55,40.16,7,8.51,0.16,99.82,6
2844,0,575.15,1,3,119.17,11.85,8,79.76,30.05,90.08,4
3224,0,550.0,3,2,604.13,9.3,6,18.49,21.06,92.7,5
5627,1,1211.73,2,3,516.89,21.83,9,38.15,25.04,90.16,6
4154,1,550.0,2,3,344.01,17.7,10,24.64,12.65,95.27,5
334,1,1384.52,3,5,718.69,59.12,9,20.41,0.06,93.79,7
4918,0,651.05,1,4,421.03,62.73,7,38.07,33.26,91.7,3
5487,1,1001.56,1,2,263.57,30.18,5,22.73,30.35,99.9,5
5233,0,1493.21,1,2,555.63,47.07,3,53.07,12.94,87.48,5
1537,0,550.0,2,4,811.75,38.21,5,68.45,20.72,95.19,5
2094,0,862.03,1,4,194.27,1.26,8,43.02,3.75,88.53,7
5234,1,1595.83,2,4,651.27,18.39,8,39.87,13.4,90.64,6
3456,1,850.91,2,4,517.28,18.04,7,0.2,4.32,89.73,5
302,0,1327.51,2,4,1132.4,15.69,10,16.16,1.34,99.9,6
6231,0,652.13,2,2,428.53,34.3,8,89.84,20.91,95.29,6
4338,0,561.26,1,2,1131.07,34.14,5,103.38,21.56,96.64,2
1607,0,795.85,1,4,470.16,44.62,5,52.44,21.81,98.08,6
574,1,863.99,2,3,578.21,44.02,7,58.04,1.91,99.78,6
2465,0,1046.69,1,2,295.67,38.9,7,68.29,13.83,84.96,1
3629,0,1031.39,2,3,985.75,14.48,8,62.16,2.9,96.26,3
6352,0,989.83,4,3,481.62,17.58,7,17.4,13.69,99.9,7
3279,1,1147.62,1,4,657.62,3.02,9,60.9,16.88,97.23,6
4746,0,550.0,3,3,649.63,2.33,7,104.11,43.68,97.47,5
3518,0,1296.88,3,1,1051.09,18.2,7,19.99,16.93,99.9,6
3944,0,1290.57,2,4,115.93,17.67,6,90.44,34.52,85.74,5
1703,1,785.66,2,4,202.36,1.52,9,76.79,13.36,89.5,3
6591,1,694.46,2,3,358.04,48.21,6,49.09,47.46,98.44,6
6787,1,1267.32,2,5,742.84,29.71,9,31.97,12.86,92.22,6
2578,1,2246.07,5,2,479.74,0.41,10,8.99,4.09,99.03,9
2643,0,1045.17,1,3,634.2,39.27,7,21.77,9.17,85.74,3
909,0,679.29,1,2,889.96,24.35,3,63.3,17.88,89.26,1
2853,0,871.35,2,3,251.26,24.27,8,18.33,21.29,87.48,4
322,0,1174.77,2,3,519.3,33.31,7,108.3,28.59,93.35,6
2083,0,905.99,2,2,584.18,1.93,7,30.62,1.79,88.22,3
5155,1,1389.37,2,3,648.75,84.35,8,83.67,14.19,91.07,9
6950,1,1544.14,1,3,686.88,46.05,7,69.78,4.81,91.96,7
194,0,550.0,2,4,699.71,32.22,8,101.98,16.26,94.4,3
4972,1,1175.56,4,1,701.66,25.38,8,38.57,4.99,86.0,7
6098,0,550.0,1,3,382.66,32.19,4,5.84,3.46,99.9,4
4340,0,1259.57,2,2,703.53,27.75,6,27.51,6.05,96.27,6
4816,1,716.61,3,5,995.09,6.22,8,18.49,16.95,99.9,5
1005,0,835.07,1,2,545.52,34.01,5,4.37,9.25,99.9,4
3536,1,1705.01,2,2,514.98,19.13,4,59.96,22.22,87.01,6
3966,0,550.0,2,4,319.62,7.15,7,13.66,27.62,94.87,5
6161,1,2089.87,4,3,496.28,39.12,7,5.77,12.44,99.9,7
2675,0,877.32,3,4,784.49,4.2,7,21.77,11.34,94.28,5
965,1,550.0,1,4,110.97,53.02,7,49.12,16.75,93.34,8
5272,0,1946.34,1,1,521.38,22.93,6,4.85,11.11,92.92,5
2614,1,927.68,3,5,542.23,38.64,8,60.05,15.72,95.36,5
2557,1,774.77,1,4,314.94,2.14,10,20.7,10.06,93.34,6
1995,0,894.95,1,2,452.22,48.4,3,49.25,22.48,88.41,1
5328,0,976.39,2,2,292.84,66.65,6,20.97,40.99,99.9,6
1843,1,1654.8,3,4,136.9,4.76,10,73.35,27.95,97.19,5
3865,0,798.62,1,3,427.58,21.84,7,15.09,15.81,99.9,5
6478,1,1956.12,3,4,740.73,17.69,9,119.21,19.65,92.85,6
2564,0,2013.34,2,2,634.88,26.82,7,101.36,37.07,90.25,3
6749,0,550.0,3,2,336.53,64.15,9,56.55,3.91,94.2,7
4483,1,1264.65,2,3,810.31,34.81,3,36.49,5.54,89.65,6
159,0,866.92,2,2,490.14,28.7,5,29.55,7.82,83.79,6
4562,0,550.0,3,3,684.38,7.08,3,6.45,22.31,93.99,3
4164,1,1015.91,3,2,158.02,53.96,6,47.25,13.39,94.24,5
6437,0,786.87,2,2,866.61,43.0,4,52.62,6.05,93.8,5
1501,1,1074.5,3,3,230.39,45.71,9,30.13,34.37,95.74,6
4380,0,550.0,2,3,448.08,20.53,3,47.05,14.87,96.44,3
3472,0,1063.25,2,2,506.73,52.55,7,37.42,4.97,97.83,6
4456,1,1287.6,2,4,730.59,37.77,7,23.06,17.31,89.98,6
4690,0,1515.29,1,1,720.04,25.99,6,20.59,12.47,93.68,6
2927,0,550.0,2,3,520.05,36.28,4,57.42,26.9,95.08,3
5066,1,1466.08,3,4,314.2,13.91,9,53.19,16.75,97.0,6
1352,1,1811.82,2,4,423.66,25.14,8,31.67,9.98,99.06,5
1543,1,1297.73,3,3,169.06,34.86,7,87.08,19.98,94.78,5
6075,1,1302.16,3,3,725.26,23.77,5,15.69,15.91,92.59,4
4788,1,813.53,2,5,870.53,40.22,7,75.91,4.37,97.58,6
636,1,1127.89,3,4,511.23,56.71,9,60.94,21.87,91.94,6
6417,1,2084.71,3,2,752.92,38.97,9,53.43,0.89,97.56,10
2141,0,669.92,2,3,210.68,18.26,7,1.74,47.98,99.9,9
770,0,971.06,1,5,757.35,7.36,9,46.44,20.25,96.21,7
4219,0,1358.21,1,1,521.29,51.7,3,34.04,14.06,99.61,6
4833,0,550.0,3,4,637.95,32.73,7,75.47,4.78,88.35,4
2697,0,911.59,1,2,289.95,15.46,5,69.3,2.57,85.69,3
780,1,1579.72,3,4,89.37,39.68,9,51.07,8.63,93.55,2
1502,1,1033.74,1,2,815.76,7.63,4,137.0,27.3,95.02,4
3241,0,906.34,3,1,344.42,33.35,6,80.36,19.6,99.06,8
1051,0,550.0,2,2,47.03,52.37,5,109.4,21.06,92.72,5
1919,0,550.0,3,3,596.38,40.74,5,2.08,27.31,91.07,5
4374,1,938.87,3,4,333.4,24.16,9,60.42,19.14,85.86,3
2831,1,550.0,3,4,1103.13,33.7,5,39.97,1.25,94.73,3
6565,1,957.72,2,3,722.53,29.57,5,28.0,32.91,93.8,5
6682,0,1139.0,1,4,1191.61,19.29,6,20.2,0.11,88.77,4
5037,1,1578.91,3,5,733.34,32.98,10,8.52,0.65,92.02,7
3225,0,611.44,2,3,610.95,52.23,6,84.08,12.89,97.02,7
6880,0,1065.38,1,1,439.04,18.38,6,72.06,13.93,97.28,6
614,0,1016.62,1,3,540.36,22.6,8,101.67,17.39,99.9,5
1143,1,1580.54,2,1,768.23,30.45,7,16.64,13.95,90.72,7
1075,1,550.0,1,2,12.93,19.18,5,33.46,19.83,86.3,4
2385,0,728.73,1,2,699.78,8.5,6,27.2,3.16,90.23,2
2628,1,1004.72,3,5,263.69,18.06,6,25.98,4.14,89.61,8
3969,0,1065.93,2,2,585.78,43.39,8,34.34,5.34,99.81,5
3340,1,959.09,4,3,476.4,36.75,6,51.7,53.55,87.38,6
98,1,1408.7,1,3,1053.13,42.0,8,74.13,1.46,93.46,7
2267,0,550.0,1,1,312.79,82.59,4,39.29,31.48,92.23,4
2619,1,550.0,2,2,62.64,63.69,4,63.64,27.59,82.41,2
812,1,1405.05,2,4,697.03,38.27,10,70.48,14.13,99.9,10
4751,1,1128.87,2,4,446.52,39.81,7,9.6,12.12,93.43,2
456,0,896.7,2,3,751.63,64.82,6,56.09,12.83,95.33,2
2342,1,1627.88,3,2,715.12,42.88,9,62.93,11.74,99.05,7
6126,1,1491.55,2,2,394.18,53.75,6,15.62,2.47,98.43,5
6013,1,1028.47,2,4,213.54,30.1,6,80.26,45.1,88.91,5
2407,0,1327.5,2,4,379.51,35.7,9,1.48,10.82,99.9,5
476,1,800.24,4,4,538.07,27.28,10,47.79,7.99,96.01,5
2093,0,1575.36,1,2,608.6,49.87,6,17.52,42.74,88.8,6
5467,1,1190.82,2,3,559.94,35.55,10,100.02,4.92,96.87,8
4226,1,550.0,1,2,1082.84,16.95,8,57.15,30.86,94.33,2
6884,1,694.46,1,4,776.85,15.9,7,21.96,23.31,95.11,6
2745,1,869.91,1,4,99.09,7.45,9,60.35,28.28,98.79,3
6553,0,1168.46,1,1,13.21,29.58,3,51.98,12.09,89.53,6
29,0,550.0,2,3,200.61,46.26,3,62.18,37.1,88.73,2
3889,1,1030.27,1,3,723.0,62.82,6,15.76,8.84,88.26,3
4929,0,1507.57,3,3,171.64,27.28,8,74.21,1.79,87.27,6
1367,1,1133.71,1,5,565.32,36.18,6,55.63,31.74,95.88,7
5393,1,1356.81,3,4,472.25,1.61,7,46.49,11.41,96.46,6
3801,0,961.1,1,2,296.34,31.93,7,72.6,34.04,96.4,4
1849,1,1672.6,2,3,744.28,11.36,9,45.94,20.19,87.49,7
6834,1,1637.03,2,4,72.67,20.51,9,76.25,1.86,80.74,3
6897,0,1063.8,3,2,72.32,38.73,3,104.61,31.66,94.79,1
1823,1,896.92,2,3,403.84,21.45,6,53.3,0.85,90.45,4
1170,1,1204.79,2,5,425.86,11.02,8,23.67,10.9,99.0,4
4654,0,966.69,1,4,583.37,33.42,6,19.26,16.82,97.61,5
2568,1,550.0,4,4,818.08,1.83,7,109.91,25.82,98.78,8
834,1,638.75,4,4,797.27,26.89,9,20.15,5.4,98.19,9
3761,0,550.0,2,5,959.25,7.5,6,64.62,20.72,99.41,7
3469,1,550.0,5,3,305.14,26.69,7,54.92,0.38,95.67,7
5067,1,1549.26,1,4,209.02,45.18,10,10.61,9.52,94.28,6
6139,0,1198.92,1,2,376.65,0.89,2,17.51,23.58,94.6,3
1841,1,1301.59,4,3,881.71,19.98,8,64.23,13.06,99.41,6
6751,1,550.0,2,3,461.72,3.2,6,3.78,3.88,85.83,1
6815,0,932.75,4,4,256.07,13.92,6,86.27,4.53,84.94,6
5699,0,550.0,2,3,470.25,48.26,5,82.59,14.52,91.3,3
3572,0,1662.26,1,2,397.11,39.39,8,83.02,29.95,96.45,6
2669,1,1146.65,2,4,819.96,63.77,6,17.55,25.19,85.4,7
1648,1,1476.34,2,4,229.58,8.67,10,85.14,19.47,97.3,8
6057,0,550.0,3,1,989.47,57.18,5,11.49,3.89,99.85,3
2162,0,686.31,2,4,391.81,7.56,9,30.63,10.78,93.92,4
1861,1,1056.76,2,4,420.14,38.95,5,25.63,12.3,90.44,4
6407,0,694.91,2,3,844.13,28.05,8,53.35,8.84,92.05,3
5491,1,1058.03,2,3,372.22,37.01,9,13.74,28.76,97.81,6
2147,1,1311.64,2,4,900.51,31.42,9,2.46,2.85,96.83,7
1233,1,550.0,4,4,407.63,57.14,7,84.92,8.06,97.59,7
4662,1,1449.57,2,2,218.06,52.99,7,16.22,11.04,89.94,8
5696,1,674.28,1,4,718.13,3.19,6,52.75,43.76,93.23,5
2833,1,1588.03,2,3,124.47,5.1,10,32.94,10.23,99.9,7
3023,1,550.0,2,3,700.38,5.54,5,86.36,10.84,99.81,2
1601,0,675.68,1,2,345.13,13.41,5,87.16,14.24,90.07,3
37,0,1225.68,2,2,277.91,50.76,8,126.53,4.78,94.75,3
787,1,550.0,3,2,1158.81,5.27,7,64.04,31.94,91.16,4
220,0,906.93,1,1,851.72,40.62,7,29.21,10.02,95.75,7
34,1,1061.97,2,5,333.14,31.09,8,7.25,34.39,91.82,7
3565,1,1083.25,3,4,134.26,17.57,10,13.14,0.87,88.76,6
6422,0,746.7,2,3,910.72,21.98,6,100.02,37.64,88.75,3
2667,0,1098.04,1,3,734.54,31.86,8,52.24,2.07,91.29,2
949,1,1258.83,2,2,706.86,42.24,6,2.71,7.99,99.9,5
2272,0,991.61,2,3,630.77,26.79,7,3.28,28.1,96.33,3
1002,1,1155.29,4,3,1012.36,22.93,9,31.93,4.19,94.42,6
6927,0,1495.88,1,2,764.44,25.55,5,83.0,14.76,84.57,4
6329,0,1530.0,2,3,552.64,17.62,6,63.23,10.08,83.91,4
5587,0,682.7,2,2,255.42,20.91,8,111.7,17.84,97.95,4
1512,0,1604.33,3,3,284.84,5.26,9,76.78,31.67,86.14,6
377,1,1642.29,4,2,345.19,11.9,10,43.69,0.2,99.9,8
2057,1,2003.66,3,2,741.29,23.63,7,45.31,14.38,95.57,7
151,1,1564.88,4,3,697.54,37.87,8,39.27,10.11,86.3,2
6234,0,1013.37,4,3,680.55,9.15,9,64.02,11.07,90.67,6
5689,0,550.0,1,3,457.16,28.86,9,73.96,0.1,91.52,5
776,0,550.0,1,2,249.64,28.0,8,37.67,23.21,91.28,4
4053,0,1084.17,1,2,719.87,33.1,7,85.57,9.76,91.63,1
374,1,1153.92,2,3,669.68,14.18,7,3.59,5.8,94.9,6
6164,1,609.97,1,3,32.79,12.26,8,123.09,21.88,96.56,6
4557,1,550.0,4,3,357.44,3.34,9,49.7,19.18,94.73,4
50,1,551.61,3,3,547.19,35.1,5,32.35,13.3,96.05,5
5520,1,1084.84,2,3,644.13,43.47,6,23.27,11.83,94.36,6
2588,1,1112.56,1,3,915.48,47.96,4,2.15,33.08,93.7,5
1706,0,1045.42,1,2,756.05,4.95,3,1.18,23.68,99.4,3
4611,1,1452.3,2,3,446.97,57.55,6,77.95,16.42,89.84,5
454,1,1252.56,3,2,239.71,25.03,8,22.39,2.31,95.09,6
1759,1,689.64,3,3,459.57,34.24,6,15.41,5.49,94.29,5
1938,1,1267.94,3,5,791.68,31.16,8,60.93,15.49,94.4,7
1576,1,1559.56,3,3,215.68,37.91,8,51.96,9.27,90.21,7
3264,0,550.0,1,3,320.93,41.06,7,11.23,8.81,94.79,2
2704,0,550.0,2,2,710.52,43.63,5,67.01,27.19,85.83,1
722,0,660.3,3,3,840.21,18.93,7,64.21,15.34,93.67,7
2359,1,1556.04,4,3,129.86,23.05,8,29.92,10.8,96.14,7
3564,0,1480.66,2,3,641.79,51.98,6,28.27,11.0,99.9,5
3995,1,733.04,3,4,145.4,42.67,8,4.15,14.29,99.9,6
6961,0,1070.82,2,3,914.35,39.25,5,63.35,45.25,94.48,3
1038,0,1519.25,3,4,355.87,35.03,5,39.18,14.24,86.81,6
1632,0,587.65,1,3,802.66,5.36,6,18.02,4.61,93.54,4
6280,0,550.0,2,2,681.93,36.97,3,58.92,14.48,89.48,3
1088,0,550.0,2,5,814.85,47.49,10,28.34,19.55,97.15,6
6518,1,1257.46,2,4,947.12,47.68,6,17.86,10.54,95.14,8
3769,0,701.73,2,3,722.35,51.91,6,39.1,24.89,99.9,4
2195,0,812.41,1,3,357.7,21.58,7,35.37,8.66,90.22,3
4748,1,1360.17,3,3,237.51,18.24,8,73.41,7.49,92.08,7
734,1,904.71,3,4,482.02,8.29,8,34.5,2.02,91.21,4
2234,0,848.39,1,3,42.21,58.47,7,80.19,43.58,95.5,2
5999,1,550.0,2,4,447.52,24.37,8,40.92,35.75,99.9,5
3015,1,1524.87,1,3,490.03,52.56,6,79.78,9.63,95.24,6
2412,1,1183.17,1,4,508.0,36.09,10,77.92,6.84,97.6,6
1436,1,1184.42,1,2,374.27,49.89,4,48.83,25.91,91.13,1
3816,0,1209.53,2,3,279.59,32.14,7,4.06,1.76,92.16,4
323,1,957.72,2,5,243.74,46.61,9,27.72,27.06,95.54,4
2228,1,1302.39,2,4,384.91,32.64,7,39.67,2.99,99.13,7
6228,1,1575.64,4,4,725.74,39.77,7,40.22,5.91,93.26,7
4724,0,756.78,2,4,1119.42,60.31,7,12.68,10.76,99.9,5
6345,0,679.42,1,2,622.02,11.39,7,44.3,28.79,99.76,5
4331,1,603.44,1,3,669.58,32.85,8,27.16,21.44,99.9,6
4858,0,550.0,2,4,186.83,2.73,7,14.45,30.85,87.81,2
1700,1,550.0,3,4,723.09,24.33,5,32.95,5.84,86.76,4
3922,1,905.48,2,4,435.61,26.15,8,16.32,20.94,99.9,6
6608,0,550.0,1,3,479.38,11.91,4,15.46,34.54,92.68,6
2641,0,655.08,2,3,1017.17,28.09,2,76.75,23.39,93.49,2
2484,0,747.84,2,2,692.21,39.76,3,114.59,47.56,82.72,2
5971,1,1185.79,2,4,739.45,28.16,6,23.32,14.13,87.73,3
1856,1,1467.32,1,3,556.03,11.02,8,49.6,19.82,94.79,6
6876,0,1039.02,1,1,1059.02,42.36,6,23.49,24.72,95.35,4
4086,1,1313.96,3,5,781.31,28.45,10,56.16,2.65,98.42,4
3306,1,604.7,1,3,358.48,23.05,5,92.22,11.37,95.25,4
5765,1,550.0,2,3,301.03,43.19,5,70.28,44.76,93.95,2
5485,0,712.47,2,3,505.03,39.42,8,68.85,20.97,96.19,7
1556,1,1837.46,2,4,752.13,29.17,7,16.1,3.2,91.8,4
6914,0,1821.0,2,3,553.0,16.65,7,51.35,27.59,88.87,5
5585,1,550.0,2,3,297.04,20.47,9,60.46,9.02,91.46,4
4094,1,550.0,2,4,802.1,17.39,8,74.58,21.37,82.0,3
392,1,1499.48,5,4,239.94,49.71,9,8.75,37.11,83.89,7
5631,0,1345.45,1,3,690.81,44.58,7,80.99,3.44,91.85,7
4569,0,550.0,4,1,307.61,10.8,6,93.42,23.02,95.98,2
5671,0,550.0,2,4,539.29,7.46,7,65.07,15.13,87.5,4
1000,1,1099.92,2,3,597.07,38.1,5,6.59,21.46,86.52,2
5953,1,1779.8,2,3,186.06,20.99,9,113.8,17.58,99.9,7
6179,1,1201.45,1,3,859.44,39.48,6,89.86,24.27,92.87,8
950,1,1317.59,1,4,848.9,41.79,9,25.82,18.88,99.15,9
4216,0,1005.49,2,2,330.77,36.35,10,13.63,16.66,96.17,5
1575,1,1048.47,2,2,1122.05,22.77,9,44.04,5.12,97.68,7
2672,1,958.49,5,5,484.08,31.51,10,45.18,19.78,98.96,8
2946,0,1413.7,2,3,148.98,18.53,6,106.46,2.74,99.8,4
3140,0,652.83,2,2,850.9,65.34,5,49.54,0.35,99.9,3
6485,0,965.58,2,1,152.39,21.51,7,34.21,6.03,99.9,8
6208,0,1124.14,2,3,676.66,61.77,5,12.43,17.74,86.87,2
668,1,550.89,3,5,174.12,7.71,9,3.5,16.3,92.78,4
5541,1,1659.19,2,3,719.3,13.26,9,11.22,32.25,96.59,7
4423,1,1327.56,3,3,723.69,72.13,8,38.93,1.7,93.51,5
879,1,879.16,3,4,626.06,59.77,8,59.29,5.6,94.33,7
2167,1,1207.99,3,4,617.54,0.41,9,17.12,10.57,97.85,6
4600,1,1027.66,3,4,523.99,11.9,9,37.96,52.37,92.7,8
