,Price,SquareFootage,NumBathrooms,BackyardSpace,CrimeRate,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,PreviousSalePrice
6274,122588.4295,798.61,2,335.16,36.1,53.3,31.12,89.92,2.01,28083.1033
6275,139547.3221,583.83,2,362.21,43.23,118.03,20.59,96.37,1.18,105959.055
6276,180913.36,935.63,1,459.38,32.05,79.18,24.15,99.9,1.98,102584.3317
6277,390164.8623,1806.26,2,1332.11,20.55,55.76,3.58,89.59,0.86,280177.4162
6278,606509.3188,1565.11,2,599.97,28.55,83.39,16.49,92.57,1.55,510638.4525
6280,129388.4959,550.0,2,681.93,36.97,58.92,14.48,89.48,1.67,31251.84663
6281,263032.174,1112.35,3,858.86,8.25,58.48,0.57,90.38,1.79,152648.984
6282,165193.2235,550.0,2,1255.34,0.73,18.93,3.4,93.14,1.27,47494.2091
6283,167794.434,550.0,1,334.15,26.28,77.39,26.14,98.39,1.78,108519.161
6284,257182.233,757.36,2,613.27,23.72,10.25,11.93,96.15,1.07,205286.879
6285,212846.8827,771.94,1,251.07,46.25,47.86,9.99,91.96,1.31,164870.3723
6286,190240.4202,550.0,1,624.06,64.12,8.35,14.67,96.9,1.87,145759.364
6287,363913.0036,982.41,3,798.74,12.13,61.02,4.05,91.9,1.55,384391.8427
6288,216648.2848,632.61,3,408.07,29.34,85.38,35.24,95.69,1.28,351889.3731
6289,119850.694,695.79,1,617.46,61.68,119.71,29.83,86.36,0.76,6392.885337
6290,535835.6644,1057.2,2,156.59,4.54,90.9,1.64,94.29,0.98,350596.4666
6291,445125.9499,903.05,2,631.11,13.26,42.27,41.51,95.66,0.99,328083.4477
6292,246774.391,758.5,3,380.34,20.19,27.05,18.04,91.18,1.55,207875.962
6293,255152.0647,919.36,3,584.2,7.15,23.44,2.48,91.28,1.44,148379.2319
6294,238569.6214,965.44,3,602.92,43.53,70.65,43.15,90.07,1.49,200237.5284
6295,285644.6181,601.46,3,414.33,62.41,34.92,40.73,92.16,2.02,349307.7433
6296,335547.5804,1195.3,3,340.34,11.28,19.06,1.87,94.23,1.53,259363.5126
6297,375958.5058,878.26,3,492.01,23.87,46.25,8.13,88.33,2.38,301147.7313
6298,210357.1794,974.94,1,362.45,24.58,109.18,14.93,99.81,2.07,94506.6086
6299,287057.4606,1088.51,1,543.77,45.8,23.34,9.8,89.62,0.71,255137.6006
6300,214698.3418,1005.09,3,570.17,35.63,10.08,19.38,99.9,1.78,204595.6187
6301,208419.3752,916.2,1,324.58,2.78,77.79,26.48,96.32,1.67,128783.5545
6302,154621.59,550.0,1,335.68,39.89,43.35,3.48,97.4,0.92,152405.9201
6303,575304.7083,1274.43,2,434.25,28.74,65.87,2.02,89.43,2.21,371353.8115
6304,582774.318,1473.52,1,1166.55,71.59,94.42,19.99,92.7,1.66,698496.1551
6305,606218.4322,1681.58,2,476.95,18.3,27.82,3.68,98.53,2.32,378594.832
6306,415807.0875,907.46,3,312.55,34.28,24.74,6.2,99.45,1.6,232930.0119
6307,414789.0218,1316.55,3,901.52,33.98,68.08,11.91,88.3,1.74,360018.8911
6308,318113.4529,927.32,2,907.4,22.16,74.83,18.77,89.54,1.3,295600.1048
6309,247071.616,800.99,1,642.05,37.22,85.99,4.91,96.51,1.82,137758.8035
6310,342204.0772,1488.72,2,410.18,33.2,13.65,10.1,99.9,1.16,343274.3532
6311,231303.0824,595.56,2,284.68,35.32,102.12,41.83,86.61,2.92,262646.5982
6312,200522.0759,1437.55,4,648.85,4.35,101.88,9.0,93.8,2.49,306728.8897
6313,197631.161,550.0,1,158.6,52.1,2.07,4.46,89.18,1.74,201105.8535
6314,110960.1235,555.0,2,740.36,33.9,40.76,26.61,94.46,1.97,31585.47068
6315,685133.8945,1371.3,4,669.83,15.07,32.74,5.14,95.43,1.56,566661.5398
6316,292000.4039,974.78,2,754.78,58.37,59.2,33.7,98.3,1.02,220017.1512
6317,502681.1407,1599.99,3,525.08,12.36,4.18,9.3,93.06,1.26,405430.6489
6318,271531.6073,955.63,1,698.47,69.0,68.63,8.89,90.19,0.96,246210.9726
6319,374402.1233,1048.33,2,9.61,58.99,24.03,10.85,94.9,1.01,374525.4551
6320,653098.2287,1292.55,4,692.31,24.5,16.89,1.19,92.77,0.47,494645.3531
6321,585368.7054,1423.13,3,1042.69,1.31,10.45,4.72,94.22,1.48,489353.4117
6322,576324.4477,1570.93,4,767.18,12.84,25.53,34.81,93.96,1.14,555519.9577
6323,605332.7378,1972.1,1,934.26,19.44,51.26,13.29,96.05,1.88,393540.709
6324,361101.5661,981.06,1,701.62,26.86,40.92,26.77,96.28,1.6,423606.0861
6325,107024.1718,550.0,2,248.59,9.25,59.29,11.77,93.02,1.77,11416.13362
6326,375807.7968,1376.82,1,636.25,44.6,43.07,33.36,86.75,1.29,396390.2015
6327,168746.1723,550.0,2,567.83,47.71,87.98,14.47,95.14,1.64,187908.5068
6328,454453.7197,1666.44,2,607.5,14.71,75.22,14.88,99.9,1.35,446601.5348
6329,262995.1233,1530.0,2,552.64,17.62,63.23,10.08,83.91,1.53,297128.1516
6330,251668.5837,550.0,1,188.62,43.12,58.95,50.42,96.05,2.0,229482.455
6331,290953.5195,1835.88,1,453.04,6.22,2.36,16.01,94.22,1.19,726964.588
6332,572012.3294,1506.26,2,591.29,7.11,39.02,11.18,93.47,1.5,466300.1987
6333,196969.5943,550.0,1,418.08,31.09,18.03,19.54,94.79,1.21,225315.6964
6334,264295.7018,1381.63,2,341.09,15.09,56.91,7.33,93.93,1.67,362307.5043
6335,424946.0457,1569.56,3,989.79,21.47,30.48,17.42,91.78,1.37,487967.138
6336,211064.3934,817.54,1,549.34,40.29,65.57,40.4,94.13,0.8,228443.08
6337,207562.4052,832.15,3,582.44,34.82,50.42,6.5,91.72,1.38,144102.8131
6338,525938.1543,2084.5,3,151.81,44.87,49.64,16.86,93.75,1.49,568309.943
6340,210757.905,1587.62,3,537.51,27.16,88.81,18.2,99.9,0.75,245257.8512
6341,694486.5215,1872.27,5,591.54,45.7,93.93,5.18,86.91,1.6,735124.8047
6342,303848.0849,947.02,2,582.49,0.52,43.07,5.86,95.01,1.05,277421.0855
6343,205145.6821,759.0,3,175.26,17.94,94.97,25.87,97.11,1.72,137572.1093
6344,157357.3693,806.87,2,429.91,42.53,45.94,28.58,92.6,2.51,101172.2102
6345,138047.5627,679.42,1,622.02,11.39,44.3,28.79,99.76,1.89,61486.69821
6346,143619.0809,1363.54,1,452.71,13.39,25.73,15.76,99.9,0.71,103615.6005
6347,176181.3239,550.0,3,1076.85,4.1,3.41,14.61,99.68,1.86,182949.8409
6348,220430.4193,1127.92,3,586.47,28.67,4.5,45.03,92.94,1.58,272396.5937
6349,233976.9709,771.76,3,1333.38,9.26,71.26,9.29,99.9,0.86,154043.9112
6350,145554.5086,772.67,2,618.4,41.31,56.2,4.63,92.9,0.94,85920.88035
6351,323008.4069,1591.28,1,385.6,4.39,0.99,5.44,98.32,1.69,321242.6321
6352,458340.5494,989.83,4,481.62,17.58,17.4,13.69,99.9,1.4,437494.3321
6353,361524.6245,1143.01,3,490.36,66.91,4.41,53.19,86.89,2.16,378803.2791
6354,553379.1957,1814.66,2,433.52,36.34,14.37,18.72,90.0,1.28,515203.1336
6355,176071.022,1005.18,1,800.06,37.95,66.99,0.73,94.06,0.65,189425.9952
6356,378964.0034,1303.0,2,436.63,21.75,85.37,38.24,91.57,1.49,448019.7208
6357,483438.0362,1158.05,5,389.98,1.71,9.35,1.34,95.61,0.41,608368.4738
6358,410418.3467,1438.6,2,106.4,8.61,11.53,10.67,96.44,2.16,578444.8987
6359,225008.3958,1215.8,1,140.13,44.02,75.45,20.89,98.2,1.14,116035.0288
6360,268498.1044,1396.11,2,149.42,46.15,63.25,29.82,96.07,1.48,279610.689
6361,352173.3385,982.47,3,664.33,19.43,27.53,18.15,93.97,1.6,426989.0261
6362,718874.5015,1291.17,2,156.29,44.5,60.25,5.7,93.03,1.0,481970.4464
6363,277678.3584,1360.01,2,165.16,37.04,77.89,10.63,88.16,1.85,205424.9541
6364,121533.3732,1207.69,1,716.4,29.0,13.35,19.98,88.5,1.29,25365.84691
6365,499032.2694,550.0,3,397.37,29.46,14.24,11.72,93.85,1.38,379607.2239
6366,653440.5314,1273.03,3,525.41,47.08,69.36,22.67,95.25,0.89,602529.484
6367,428460.5792,1818.24,2,790.74,44.36,61.0,12.82,90.81,1.59,413813.0576
6368,429661.366,1209.09,4,298.47,36.1,66.99,21.57,98.12,1.31,514762.559
6369,312620.9171,1113.56,1,38.55,26.2,53.25,36.17,99.9,1.49,171896.0326
6370,435482.2208,1479.39,2,538.78,3.77,44.26,2.68,98.47,1.92,487644.0243
6371,261380.4163,1376.46,2,620.53,43.32,39.55,32.62,88.42,1.08,169545.6073
6372,208975.1804,550.0,1,68.17,63.39,46.67,3.82,85.23,1.82,175721.8305
6373,277613.6908,1839.78,2,970.42,13.55,46.37,40.66,99.9,0.61,295321.6701
6374,228529.6801,1313.71,1,839.16,39.14,83.71,22.42,96.84,1.38,154763.4133
6375,502126.3337,1264.62,3,479.7,49.7,7.31,19.74,93.91,0.72,534810.0758
6376,276203.1453,550.0,2,335.9,43.48,19.33,25.76,96.4,1.22,253898.9156
6377,136788.5121,550.0,1,589.75,29.66,101.9,22.36,92.29,1.42,51581.59873
6378,474085.9329,1443.7,1,193.93,24.69,67.64,0.93,91.46,1.51,403757.3779
6379,284573.5039,1119.47,5,1157.72,22.86,22.65,5.97,89.01,1.68,382288.287
6380,294657.38,1480.48,1,1058.42,9.74,21.59,18.03,94.77,1.62,289328.2996
6381,290794.3398,550.0,2,665.99,54.87,41.35,36.98,81.07,2.21,328507.797
6382,239669.8073,1161.42,3,314.41,26.21,69.75,17.1,95.17,2.29,200982.3173
6383,404764.9182,1442.25,3,564.09,10.33,35.52,22.0,92.45,1.18,500090.3521
6384,216663.4381,837.35,1,464.09,39.42,8.64,14.07,82.06,0.72,133694.9109
6385,249306.0817,1312.12,2,821.74,18.96,53.84,6.32,85.51,1.66,354201.8406
6386,323162.2459,1393.1,3,461.68,20.57,2.05,21.89,97.64,1.53,194565.4093
6387,379303.0371,966.94,5,674.08,6.77,58.14,2.06,97.52,1.04,490902.7079
6388,146327.6155,550.0,3,874.61,43.33,72.76,23.3,91.17,1.04,95787.6041
6389,312105.731,852.81,3,336.31,19.94,4.34,3.43,91.61,1.19,547112.6217
6390,414343.7851,1120.96,2,287.48,42.54,51.16,30.84,86.5,1.78,290766.799
6391,123457.3985,550.0,2,1074.17,58.86,45.73,35.87,86.16,1.82,22677.63184
6392,245587.7622,1051.25,4,602.87,32.64,14.07,19.95,91.3,1.82,325816.8113
6393,427661.1892,1372.34,1,659.51,6.97,34.43,20.47,90.63,2.42,244152.4085
6394,235289.3911,550.0,1,512.94,15.07,62.47,52.17,84.46,1.72,327293.6543
6395,485993.7025,1016.55,4,858.46,12.71,39.27,37.92,99.58,1.06,356721.2944
6396,342679.5368,1995.6,3,832.96,30.72,69.53,7.08,92.57,0.95,805674.6813
6397,314184.2177,763.68,3,769.51,25.94,2.8,10.0,90.33,1.57,359935.2467
6398,474627.2892,1855.43,1,470.89,21.83,56.53,8.58,96.3,1.69,554948.6208
6399,314770.5371,550.0,3,257.76,61.99,66.89,22.51,99.9,1.72,328492.6736
6400,485449.7041,1575.85,1,807.83,26.97,9.78,22.73,98.61,1.86,728560.1823
6401,436246.4072,1351.01,2,466.5,22.02,40.52,27.53,94.49,1.07,335914.6504
6402,235206.2377,1442.29,1,549.36,9.6,93.97,6.74,92.4,0.48,308168.5753
6403,308517.5187,1065.43,3,849.67,8.17,78.26,33.08,88.8,1.28,353381.6915
6404,195620.7025,823.43,1,723.64,13.51,5.04,30.86,96.3,1.3,93361.72987
6405,161135.927,1355.66,4,213.57,38.9,64.93,18.11,91.99,1.26,90486.23136
6406,288022.9267,805.25,1,394.34,36.98,13.26,5.99,99.52,1.33,202189.3727
6407,155525.584,694.91,2,844.13,28.05,53.35,8.84,92.05,1.58,98655.13968
6408,586566.5032,951.57,3,1060.24,44.36,49.48,16.57,94.83,1.48,764659.9276
6409,247526.258,1001.08,1,439.99,33.83,19.44,13.77,91.73,1.54,217389.262
6410,167505.027,550.0,2,358.44,33.05,82.54,37.2,89.04,1.27,187325.0791
6411,378154.426,591.37,2,611.89,31.45,39.34,8.41,91.92,1.53,283575.2839
6412,147636.2983,824.72,2,202.39,50.74,94.81,29.98,83.95,1.39,65538.52797
6413,379212.9742,781.76,1,459.17,23.35,17.66,25.06,96.53,1.61,454528.7807
6414,314438.3722,550.0,2,761.44,34.19,3.49,11.6,96.87,1.71,278035.4558
6415,167060.5385,735.97,1,144.0,43.21,90.38,45.42,98.31,2.02,143456.558
6417,495641.0722,2084.71,3,752.92,38.97,53.43,0.89,97.56,1.26,642628.0949
6418,277576.4536,1232.47,4,158.27,45.65,101.56,11.9,97.1,2.01,185329.4178
6419,713417.5022,1028.15,5,785.22,2.21,24.63,13.38,97.07,0.62,469160.6223
6420,208961.4829,774.03,1,322.18,6.63,46.5,36.53,90.34,2.15,144043.1276
6421,429472.0052,789.19,4,718.26,37.2,56.55,19.7,94.27,1.56,312224.1446
6422,162039.485,746.7,2,910.72,21.98,100.02,37.64,88.75,1.73,112942.5734
6423,469642.9725,1154.31,2,321.39,43.9,15.68,21.34,96.83,0.76,417000.4103
6424,239748.4523,678.96,2,359.9,11.45,6.65,4.07,86.27,1.79,306358.7502
6425,241167.3799,759.96,4,576.92,19.22,48.31,17.47,91.24,1.8,164798.1988
6426,331064.9391,1002.74,1,667.04,49.78,19.67,16.97,99.9,1.48,269030.1046
6427,196299.6935,943.11,2,780.54,38.12,72.2,21.59,99.9,1.6,121014.9423
6428,377809.1796,1429.13,1,526.14,54.18,8.28,2.22,96.27,1.32,287705.6188
6429,92774.04799,670.81,2,777.24,46.45,5.82,19.03,90.0,1.1,10505.83786
6430,117990.6467,998.58,1,667.16,27.23,53.43,19.04,86.72,1.24,19274.32592
6431,490977.0892,2009.45,1,292.74,16.29,1.29,5.08,87.73,1.53,685110.2563
6432,330731.053,550.0,4,290.16,20.37,124.49,2.85,97.47,1.24,300709.3625
6433,144362.9708,680.27,1,389.08,11.22,73.45,24.28,99.9,0.88,72590.82719
6434,129672.0774,611.16,1,246.48,65.47,32.18,31.63,98.13,0.94,52188.69462
6435,225175.9645,609.74,2,487.58,22.79,20.66,33.56,99.9,1.64,125434.9326
6436,467118.2498,1893.71,2,701.27,56.29,88.05,6.43,98.85,1.37,459248.0135
6437,141189.5276,786.87,2,866.61,43.0,52.62,6.05,93.8,1.56,64558.8037
6438,326517.4819,1282.25,3,1107.92,27.25,73.6,27.75,95.75,0.48,510402.6408
6439,360835.3173,1466.12,2,564.1,13.4,6.97,15.6,92.24,1.36,658132.1823
6440,214983.3516,1148.7,2,555.46,3.27,100.13,28.76,93.35,1.49,257736.8465
6441,354489.5646,1275.71,1,627.16,2.92,82.05,4.3,95.33,1.43,260983.2642
6442,315279.277,1528.68,1,113.22,37.26,27.43,18.1,99.36,1.82,232647.3393
6443,326597.9895,1877.12,4,301.79,38.96,62.96,9.97,86.24,1.02,537724.1298
6444,208876.8089,1076.4,2,384.06,53.42,2.28,16.98,91.07,1.77,173362.6991
6445,131244.7598,926.04,1,750.91,22.59,32.98,38.54,97.41,0.84,42537.09138
6446,664307.114,1657.31,3,336.55,26.31,57.89,0.61,89.93,1.03,453408.7451
6447,172426.9023,617.7,1,337.07,51.47,77.58,22.41,91.94,0.97,94243.94994
6448,292991.195,1647.58,2,501.87,47.47,63.7,4.11,86.15,1.58,510372.4307
6449,444847.9144,1813.67,2,575.13,10.48,12.44,9.59,80.5,1.44,349740.6354
6450,262977.1506,915.19,1,716.4,34.5,61.39,26.67,96.93,1.02,162168.827
6451,353651.7208,1156.5,2,708.0,4.54,13.62,6.92,90.12,1.77,699575.9511
6452,334043.8965,1162.05,2,331.68,10.46,64.36,14.26,95.52,1.48,224224.9161
6453,490827.0104,1316.24,3,417.11,8.5,41.5,11.03,92.38,1.8,432857.0727
6454,299913.9487,697.13,2,430.79,68.64,84.78,10.78,92.23,1.77,232527.2587
6455,384970.3986,746.67,2,834.86,10.4,56.9,12.47,99.9,0.99,322504.6686
6456,358474.0473,863.02,2,105.48,77.15,46.46,37.37,95.26,1.86,304209.7172
6457,415496.8971,1022.52,2,327.59,18.7,74.58,24.48,99.9,1.53,251607.4599
6458,116897.0428,1010.89,2,581.64,44.39,11.69,14.44,90.98,1.86,16130.50967
6459,407106.8769,550.0,3,323.79,35.63,65.26,16.52,99.9,1.65,263236.5367
6460,107724.4395,555.25,2,505.36,48.61,66.84,34.48,97.26,2.66,18880.02415
6461,104023.8176,715.82,1,320.74,1.88,90.69,7.36,99.34,0.82,10303.33814
6462,349603.0109,844.2,3,1250.86,11.25,32.04,8.64,99.9,0.91,304657.2905
6463,297282.1405,828.24,4,552.66,23.73,73.67,11.49,99.35,1.65,164528.2342
6464,229955.6612,937.7,2,471.65,12.76,71.17,0.84,99.9,1.84,191969.9027
6465,328123.2611,903.59,4,341.22,14.71,11.44,31.17,99.39,1.02,516332.3702
6466,270178.5985,579.98,1,540.09,18.15,6.39,14.08,94.43,2.03,152352.5201
6467,336360.7681,1310.14,3,922.79,48.03,22.62,8.42,94.52,1.06,501106.3332
6468,127826.9011,1289.57,2,575.73,50.43,85.11,22.33,96.03,2.43,50673.99419
6469,521028.8945,1626.92,3,72.4,21.31,17.3,19.83,88.62,0.94,615969.7036
6470,202885.8129,1151.06,1,702.13,44.28,56.91,2.66,87.92,1.48,212238.0074
6471,215469.7393,1429.28,2,167.92,11.73,105.58,41.6,86.59,1.65,341183.1146
6472,504576.2147,1536.89,4,26.83,33.68,73.96,1.92,88.33,1.55,588985.3169
6473,411074.3785,550.0,1,187.73,35.3,58.55,42.59,95.5,2.54,343818.9069
6474,153297.265,1037.35,2,934.92,48.03,13.84,41.71,94.51,1.49,110472.565
6475,432179.2694,1885.27,1,385.69,34.29,63.41,29.06,92.97,1.98,341604.2501
6477,317623.7007,1305.44,2,401.45,12.72,58.49,7.95,96.11,1.69,335768.0375
6478,620197.351,1956.12,3,740.73,17.69,119.21,19.65,92.85,1.38,818970.1592
6479,442071.1893,1952.56,2,541.56,24.88,28.95,16.11,95.83,2.01,372658.3184
6480,286724.3972,1071.37,1,98.52,49.99,41.23,35.06,93.91,2.27,417718.8613
6481,313402.4745,820.98,2,285.53,5.74,79.73,7.36,94.05,2.87,316250.9135
6483,305738.6039,1272.43,3,405.29,41.68,88.79,9.64,87.94,1.14,355374.5595
6484,481834.7107,1877.38,2,179.95,32.44,67.35,5.92,99.9,1.14,379278.7785
6485,215487.0718,965.58,2,152.39,21.51,34.21,6.03,99.9,1.53,155353.2407
6486,223352.04,641.56,2,515.97,22.57,24.86,43.79,99.9,1.31,316166.1518
6488,330865.3714,1316.69,1,271.12,9.88,8.17,4.67,99.42,1.13,486006.0717
6489,180707.6909,810.88,3,413.01,45.42,76.84,17.03,94.36,1.81,109579.1331
6490,220880.9254,550.0,2,480.89,0.75,65.57,21.56,99.9,0.76,213407.352
6491,226612.8674,1076.36,2,229.16,39.77,28.01,41.21,92.82,1.73,116071.8746
6493,156171.1634,550.0,2,922.59,23.84,106.79,16.78,96.65,1.54,142974.7413
6494,260869.6178,588.48,2,323.87,29.81,25.23,0.32,90.92,1.48,214939.0735
6495,138983.7605,690.56,1,521.09,57.03,9.12,33.15,88.82,1.16,107858.3022
6496,476570.3733,935.16,2,462.56,24.47,116.64,2.44,88.24,1.27,352752.5703
6497,442991.002,1597.52,1,645.37,22.63,96.78,18.18,87.75,1.51,275149.0196
6498,133864.1422,692.84,2,248.6,39.27,26.82,31.67,95.32,1.34,115118.6262
6499,362671.8785,943.97,1,513.09,5.9,9.26,21.96,92.72,1.26,342882.0907
6500,385316.8073,1277.53,1,826.49,17.07,40.09,28.51,90.0,1.66,335992.2879
6501,359154.4452,910.32,4,929.41,54.3,35.15,21.17,89.69,1.86,383706.6224
6502,478799.9918,1040.5,2,398.24,21.78,33.69,7.56,93.19,0.79,283558.7731
6503,362504.8069,1016.18,4,784.06,37.43,41.03,2.22,97.25,1.53,215725.6655
6504,154444.6512,550.0,2,549.2,63.05,10.54,17.68,94.52,1.08,154245.4734
6505,347978.7027,573.29,3,343.71,63.91,78.92,28.0,93.77,1.34,249000.303
6507,120438.0192,666.18,1,320.07,56.8,91.43,20.78,99.7,1.45,75705.79374
6508,108820.2578,550.0,1,735.4,56.12,8.93,35.4,95.52,1.08,32397.10737
6509,471910.8547,627.46,1,174.16,49.24,5.62,19.93,92.62,1.45,385928.8811
6510,146485.2203,757.44,1,732.86,35.36,50.08,22.21,96.8,1.28,84151.0427
6512,269349.8726,1305.82,3,347.3,41.32,15.75,19.05,98.87,1.93,290575.371
6513,410941.3399,1273.23,3,351.19,23.78,41.57,22.23,90.11,1.55,338932.2149
6514,146057.4532,550.0,1,394.66,0.76,78.51,15.41,92.5,0.77,64620.33287
6515,176525.3283,1095.53,1,347.73,38.92,88.28,30.45,92.85,1.72,130984.8273
6516,281770.5456,550.0,3,460.46,24.03,80.76,7.39,90.1,1.59,228963.9573
6517,390564.6804,726.14,3,957.37,16.79,49.02,1.79,91.36,1.22,296810.6742
6518,472464.2443,1257.46,2,947.12,47.68,17.86,10.54,95.14,1.15,648597.1414
6519,370626.9651,1723.29,3,439.27,24.06,7.13,5.27,98.29,1.63,404578.7748
6520,140708.0612,550.0,1,572.87,6.33,37.22,3.19,93.07,1.2,115558.6243
6521,309380.0587,1142.73,3,459.29,14.85,58.58,10.97,87.7,2.11,231484.3086
6523,260957.2328,558.32,1,734.6,8.26,38.79,12.56,92.51,1.12,320882.9168
6524,194706.3253,792.46,1,181.11,33.25,58.12,16.11,97.32,2.13,122547.7827
6525,165341.6144,550.0,3,72.28,66.56,87.37,20.48,96.32,2.07,203468.3348
6526,492994.8442,2269.73,2,392.97,82.91,2.87,30.98,92.58,2.26,448007.7042
6527,242256.6414,610.36,4,932.39,9.75,114.67,9.57,81.73,1.99,175846.1011
6528,494047.2404,1169.3,2,376.64,53.9,21.16,10.44,99.9,1.96,604883.8945
6529,354100.9924,1023.07,1,55.58,13.02,15.38,3.08,94.05,1.53,350043.317
6530,669964.7707,987.0,4,538.63,27.97,5.77,8.94,94.58,0.71,448147.8504
6531,209285.2461,550.0,3,586.95,62.88,45.52,3.7,92.04,1.42,206386.6225
6532,196597.1681,821.78,1,782.35,35.37,16.02,0.76,94.07,2.3,155516.4024
6533,426977.423,1174.4,4,1033.01,30.65,2.22,8.94,99.9,0.7,468757.1622
6534,262641.6608,716.33,4,305.78,42.94,18.82,6.4,93.91,0.54,364040.1582
6535,589555.3422,1646.56,2,210.68,16.06,28.95,27.64,85.92,1.28,468206.7473
6536,112980.7449,550.0,3,256.21,28.98,11.13,19.36,92.78,1.73,39224.57534
6537,270472.6964,1478.81,1,421.19,13.92,24.46,25.23,95.44,1.49,189545.3847
6538,276114.303,792.58,1,809.23,39.59,14.98,2.07,99.9,1.11,313559.377
6539,328263.1244,923.61,3,436.96,37.14,54.09,3.43,94.05,2.09,491102.4804
6540,688892.6236,1496.97,2,2.36,36.21,56.53,20.19,95.63,1.14,638079.8857
6541,249538.9243,979.58,2,305.22,18.19,64.78,8.24,98.14,1.44,254701.7679
6542,461043.3516,1017.82,3,517.42,24.67,106.85,9.35,99.49,1.72,461018.6879
6543,202882.9458,822.69,2,536.32,24.25,91.74,16.02,91.84,1.99,204624.7222
6544,158321.5341,972.63,3,511.34,31.4,74.77,45.34,96.12,1.51,62319.30542
6545,395370.0208,1864.1,1,771.54,8.11,12.75,17.27,90.35,1.24,659442.2232
6546,154990.6295,1173.08,1,796.16,8.1,11.68,13.8,99.9,1.55,90378.47114
6547,280826.7251,774.57,2,633.56,21.05,56.93,20.08,92.5,1.11,184011.7978
6548,316805.749,1274.02,2,739.25,22.13,54.11,19.8,90.93,1.35,302066.2808
6549,474034.7618,1507.65,2,558.08,23.71,52.37,0.41,99.9,1.34,431603.9221
6550,182818.7408,550.0,1,206.6,31.93,10.15,13.52,92.5,1.06,117847.2052
6551,207894.5331,612.16,1,468.01,33.15,12.93,2.13,97.2,1.12,177826.8555
6553,101762.9942,1168.46,1,13.21,29.58,51.98,12.09,89.53,1.73,40447.49944
6554,208765.4992,550.0,2,550.75,10.32,19.23,7.15,84.49,1.51,134631.5138
6555,224345.928,550.0,2,462.36,24.1,30.57,8.05,96.83,2.5,124130.0211
6556,174603.251,852.22,2,368.43,39.06,90.55,26.21,86.53,1.5,133754.897
6557,497949.1295,1820.82,1,94.82,31.5,57.62,12.11,96.25,1.05,807154.6347
6558,122930.8342,550.0,1,734.61,32.58,91.05,8.55,90.02,2.09,52957.09809
6559,209259.0513,762.24,2,294.87,23.64,29.49,2.7,98.69,0.86,162776.3789
6560,220819.4242,1498.97,2,654.91,33.71,41.69,38.04,99.9,1.62,402786.3073
6563,152833.1358,550.0,2,489.29,20.3,21.14,6.84,99.04,1.65,107897.3555
6564,232632.9085,1156.67,2,484.04,30.35,60.91,14.63,99.9,1.14,373250.4189
6565,310305.5598,957.72,2,722.53,29.57,28.0,32.91,93.8,1.42,246613.2645
6566,473517.8678,855.68,4,556.58,14.53,30.63,2.16,89.7,1.53,335878.0858
6567,173956.117,1117.45,1,85.43,0.62,24.14,20.2,91.99,1.72,158798.3802
6569,189339.7203,1409.03,2,223.2,34.36,37.16,6.91,86.76,2.22,260387.0456
6570,228969.0716,550.0,2,69.49,11.04,50.96,5.79,89.7,1.66,129264.4337
6571,273012.2059,756.26,3,104.8,37.59,35.28,7.57,95.53,0.96,364701.8037
6572,223063.3335,550.0,1,574.79,0.28,38.07,24.19,89.1,1.71,188246.5351
6573,347849.6113,550.0,2,710.71,54.04,67.76,6.4,92.64,1.58,231804.6345
6574,120328.5623,1047.19,1,127.56,21.2,64.43,25.27,86.94,1.85,70365.55638
6575,150699.6303,550.0,2,400.32,25.54,14.08,34.83,91.1,1.57,58696.16408
6577,142777.9562,882.69,1,404.84,52.67,5.51,18.98,90.63,2.68,90099.95811
6578,329248.5451,1995.91,3,612.47,53.15,13.39,19.38,96.04,1.02,369885.6896
6579,359093.1204,786.27,3,669.72,17.43,30.71,26.77,90.74,1.56,362019.1259
6580,235222.632,1161.41,1,585.72,71.65,58.03,13.0,91.45,2.12,297067.6597
6581,332765.5843,2241.44,1,923.45,32.68,40.78,20.56,85.36,2.14,452388.3633
6582,170764.9409,1013.29,1,48.9,38.19,103.3,17.95,86.94,0.66,142606.9605
6583,252073.0135,700.49,1,596.34,40.61,53.29,1.6,94.11,1.52,155392.0039
6584,268097.0147,550.0,4,644.33,29.23,0.02,12.27,95.34,1.05,165146.6065
6585,284028.9716,1213.55,2,1224.48,30.91,26.43,3.29,99.9,1.93,296598.4268
6586,405519.9775,1230.2,1,300.73,25.03,32.61,15.7,93.44,1.97,297807.2245
6587,266337.8745,998.18,2,358.05,4.74,79.88,4.86,83.21,1.79,344306.9524
6588,322160.5006,1561.99,1,685.8,16.12,95.77,48.15,94.11,2.05,322262.7483
6589,376548.3196,934.16,2,395.8,20.65,2.59,24.9,93.09,1.32,248410.0275
6590,150168.9155,550.0,2,247.21,19.52,2.34,20.81,90.06,0.52,103926.4517
6591,307105.4905,694.46,2,358.04,48.21,49.09,47.46,98.44,1.89,243341.0341
6592,480828.826,1211.22,2,590.32,7.51,59.0,17.51,96.59,1.54,406295.9151
6593,225542.0184,585.01,2,536.05,23.38,65.9,20.22,98.71,1.02,140944.4679
